id	year	month	day	dep_time	sched_dep_time	dep_delay	arr_time	sched_arr_time	arr_delay	carrier	flight	tailnum	origin	dest	air_time	distance	hour	minute	time_hour	name
37466	2013	10	12	558.0	600	-2.0	805.0	828	-23.0	DL	563	N961DL	LGA	ATL	102.0	762	6	0	2013-10-12 06:00:00	Delta Air Lines Inc.
221529	2013	5	31	1024.0	1030	-6.0	1319.0	1345	-26.0	VX	187	N521VA	EWR	SFO	332.0	2565	10	30	2013-05-31 10:00:00	Virgin America
302289	2013	8	24	1152.0	1159	-7.0	1403.0	1423	-20.0	EV	4679	N17146	EWR	JAX	111.0	820	11	59	2013-08-24 11:00:00	ExpressJet Airlines Inc.
80382	2013	11	27	1224.0	1230	-6.0	1534.0	1516	18.0	B6	127	N715JB	EWR	MCO	171.0	937	12	30	2013-11-27 12:00:00	JetBlue Airways
301611	2013	8	23	1557.0	1543	14.0	1843.0	1845	-2.0	UA	1151	N28478	EWR	SEA	323.0	2402	15	43	2013-08-23 15:00:00	United Air Lines Inc.
122587	2013	2	14	559.0	600	-1.0	923.0	901	22.0	B6	371	N706JB	LGA	FLL	168.0	1076	6	0	2013-02-14 06:00:00	JetBlue Airways
90061	2013	12	8	1307.0	1315	-8.0	1510.0	1506	4.0	US	802	N540UW	EWR	CLT	91.0	529	13	15	2013-12-08 13:00:00	US Airways Inc.
289210	2013	8	10	1725.0	1735	-10.0	2027.0	2030	-3.0	AA	1901	N3DSAA	JFK	IAH	201.0	1417	17	35	2013-08-10 17:00:00	American Airlines Inc.
161023	2013	3	27	1502.0	1510	-8.0	1707.0	1655	12.0	MQ	4447	N711MQ	LGA	RDU	70.0	431	15	10	2013-03-27 15:00:00	Envoy Air
59878	2013	11	5	1251.0	1259	-8.0	1407.0	1428	-21.0	EV	4622	N21537	EWR	BNA	117.0	748	12	59	2013-11-05 12:00:00	ExpressJet Airlines Inc.
213940	2013	5	23	210.0	2030	340.0	332.0	2201	331.0	FL	354	N955AT	LGA	CAK	69.0	397	20	30	2013-05-23 20:00:00	AirTran Airways Corporation
331270	2013	9	25	623.0	630	-7.0	851.0	917	-26.0	UA	421	N834UA	LGA	IAH	186.0	1416	6	30	2013-09-25 06:00:00	United Air Lines Inc.
123631	2013	2	15	715.0	715	0.0	1033.0	1035	-2.0	AA	825	N3JUAA	JFK	FLL	175.0	1069	7	15	2013-02-15 07:00:00	American Airlines Inc.
82385	2013	11	30	717.0	720	-3.0	920.0	949	-29.0	UA	561	N529UA	LGA	DEN	222.0	1620	7	20	2013-11-30 07:00:00	United Air Lines Inc.
115939	2013	2	6	1249.0	1245	4.0	1600.0	1600	0.0	AA	2253	N3EWAA	LGA	MIA	163.0	1096	12	45	2013-02-06 12:00:00	American Airlines Inc.
137969	2013	3	2		950			1143		UA	451		EWR	CLE		404	9	50	2013-03-02 09:00:00	United Air Lines Inc.
152901	2013	3	18	2247.0	2230	17.0	258.0	212	46.0	B6	713	N640JB	JFK	SJU	192.0	1598	22	30	2013-03-18 22:00:00	JetBlue Airways
65285	2013	11	11	1022.0	1000	22.0	1237.0	1206	31.0	EV	4255	N15986	EWR	CHS	102.0	628	10	0	2013-11-11 10:00:00	ExpressJet Airlines Inc.
231695	2013	6	11	956.0	959	-3.0	1156.0	1207	-11.0	EV	4495	N13992	EWR	SAV	101.0	708	9	59	2013-06-11 09:00:00	ExpressJet Airlines Inc.
139516	2013	3	4	1631.0	1640	-9.0	1954.0	1955	-1.0	AA	773	N548AA	LGA	DFW	211.0	1389	16	40	2013-03-04 16:00:00	American Airlines Inc.
34582	2013	10	9	658.0	648	10.0	809.0	817	-8.0	UA	1149	N13718	EWR	ORD	111.0	719	6	48	2013-10-09 06:00:00	United Air Lines Inc.
229093	2013	6	8	1258.0	1300	-2.0	1514.0	1527	-13.0	DL	781	N971DL	LGA	ATL	117.0	762	13	0	2013-06-08 13:00:00	Delta Air Lines Inc.
96305	2013	12	15	1134.0	1140	-6.0	1453.0	1455	-2.0	AA	388	N3JGAA	LGA	MIA	173.0	1096	11	40	2013-12-15 11:00:00	American Airlines Inc.
12784	2013	1	15	1609.0	1615	-6.0	1834.0	1845	-11.0	WN	161	N487WN	EWR	DEN	248.0	1605	16	15	2013-01-15 16:00:00	Southwest Airlines Co.
329325	2013	9	23	631.0	630	1.0	807.0	813	-6.0	EV	4334	N16561	EWR	CMH	73.0	463	6	30	2013-09-23 06:00:00	ExpressJet Airlines Inc.
16671	2013	1	20	854.0	857	-3.0	1148.0	1207	-19.0	UA	1110	N24715	EWR	IAH	210.0	1400	8	57	2013-01-20 08:00:00	United Air Lines Inc.
310226	2013	9	2	1053.0	1100	-7.0	1149.0	1215	-26.0	US	2177	N767UW	LGA	DCA	40.0	214	11	0	2013-09-02 11:00:00	US Airways Inc.
159264	2013	3	25	1912.0	1359	313.0	2150.0	1632	318.0	DL	2043	N302NB	JFK	ATL	111.0	760	13	59	2013-03-25 13:00:00	Delta Air Lines Inc.
283388	2013	8	4	1822.0	1830	-8.0	2020.0	2015	5.0	AA	2019	N508AA	LGA	STL	129.0	888	18	30	2013-08-04 18:00:00	American Airlines Inc.
158994	2013	3	25	1426.0	1400	26.0	1706.0	1631	35.0	B6	615	N337JB	JFK	JAX	132.0	828	14	0	2013-03-25 14:00:00	JetBlue Airways
115163	2013	2	5	1525.0	1530	-5.0	1829.0	1855	-26.0	AA	1039	N3DMAA	JFK	FLL	163.0	1069	15	30	2013-02-05 15:00:00	American Airlines Inc.
168417	2013	4	4	1205.0	1200	5.0	1409.0	1354	15.0	US	1443	N766US	JFK	CLT	99.0	541	12	0	2013-04-04 12:00:00	US Airways Inc.
228689	2013	6	7		2115			2310		MQ	4584	N524MQ	LGA	CLT		544	21	15	2013-06-07 21:00:00	Envoy Air
204805	2013	5	13	1024.0	1029	-5.0	1206.0	1229	-23.0	EV	4398	N14162	EWR	DSM	140.0	1017	10	29	2013-05-13 10:00:00	ExpressJet Airlines Inc.
140871	2013	3	6	624.0	630	-6.0	827.0	831	-4.0	US	1507	N193UW	EWR	CLT	87.0	529	6	30	2013-03-06 06:00:00	US Airways Inc.
212102	2013	5	21	721.0	729	-8.0	1006.0	1020	-14.0	B6	361	N592JB	LGA	PBI	142.0	1035	7	29	2013-05-21 07:00:00	JetBlue Airways
228474	2013	6	7	1832.0	1829	3.0	2141.0	2033	68.0	US	297	N508AY	JFK	CLT	112.0	541	18	29	2013-06-07 18:00:00	US Airways Inc.
98533	2013	12	17	1800.0	1730	30.0	2122.0	2055	27.0	AA	2351	N368AA	JFK	MIA	157.0	1089	17	30	2013-12-17 17:00:00	American Airlines Inc.
332912	2013	9	26	1710.0	1659	11.0	1844.0	1840	4.0	UA	708	N813UA	EWR	ORD	104.0	719	16	59	2013-09-26 16:00:00	United Air Lines Inc.
47075	2013	10	22	1453.0	1459	-6.0	1732.0	1737	-5.0	DL	2347	N932DL	LGA	ATL	126.0	762	14	59	2013-10-22 14:00:00	Delta Air Lines Inc.
84806	2013	12	2	1627.0	1630	-3.0	1928.0	1947	-19.0	DL	1394	N3748Y	JFK	PDX	340.0	2454	16	30	2013-12-02 16:00:00	Delta Air Lines Inc.
320962	2013	9	13	1840.0	1829	11.0	2204.0	2143	21.0	UA	1526	N17233	EWR	LAX	331.0	2454	18	29	2013-09-13 18:00:00	United Air Lines Inc.
25095	2013	1	29	2005.0	1900	65.0	2207.0	2105	62.0	EV	4227	N10575	EWR	GRR	96.0	605	19	0	2013-01-29 19:00:00	ExpressJet Airlines Inc.
174626	2013	4	11	551.0	600	-9.0	643.0	701	-18.0	US	2114	N753US	LGA	BOS	31.0	184	6	0	2013-04-11 06:00:00	US Airways Inc.
318445	2013	9	11	828.0	800	28.0	1113.0	1111	2.0	DL	1271	N948DL	JFK	FLL	144.0	1069	8	0	2013-09-11 08:00:00	Delta Air Lines Inc.
204072	2013	5	12	1512.0	1500	12.0	1651.0	1640	11.0	MQ	4333	N698MQ	JFK	PIT	71.0	340	15	0	2013-05-12 15:00:00	Envoy Air
2020	2013	1	3	916.0	805	71.0	1128.0	1005	83.0	B6	219	N283JB	JFK	CLT	98.0	541	8	5	2013-01-03 08:00:00	JetBlue Airways
270910	2013	7	22	2052.0	1722	210.0	2304.0	1858	246.0	B6	86	N334JB	JFK	ROC	57.0	264	17	22	2013-07-22 17:00:00	JetBlue Airways
194718	2013	5	2	1059.0	1100	-1.0	1205.0	1210	-5.0	MQ	3792	N520MQ	JFK	DCA	46.0	213	11	0	2013-05-02 11:00:00	Envoy Air
129870	2013	2	22	553.0	600	-7.0	647.0	703	-16.0	US	2114	N755US	LGA	BOS	35.0	184	6	0	2013-02-22 06:00:00	US Airways Inc.
63946	2013	11	9	1734.0	1735	-1.0	2039.0	2055	-16.0	AA	2351	N375AA	JFK	MIA	156.0	1089	17	35	2013-11-09 17:00:00	American Airlines Inc.
175574	2013	4	11		1447			1639		EV	3853	N14904	EWR	CMH		463	14	47	2013-04-11 14:00:00	ExpressJet Airlines Inc.
226045	2013	6	5	857.0	900	-3.0	1125.0	1121	4.0	DL	485	N303DQ	EWR	ATL	109.0	746	9	0	2013-06-05 09:00:00	Delta Air Lines Inc.
230595	2013	6	10	800.0	800	0.0	1100.0	1135	-35.0	AA	59	N324AA	JFK	SFO	334.0	2586	8	0	2013-06-10 08:00:00	American Airlines Inc.
306843	2013	8	29	929.0	929	0.0	1124.0	1129	-5.0	MQ	3565	N534MQ	LGA	CLT	77.0	544	9	29	2013-08-29 09:00:00	Envoy Air
244365	2013	6	24	1700.0	1545	75.0	2017.0	1814	123.0	DL	1705	N349NB	LGA	MSY	160.0	1183	15	45	2013-06-24 15:00:00	Delta Air Lines Inc.
254884	2013	7	5	2203.0	2025	98.0	51.0	2324	87.0	UA	771	N555UA	JFK	LAX	317.0	2475	20	25	2013-07-05 20:00:00	United Air Lines Inc.
255356	2013	7	6	1455.0	1500	-5.0	1630.0	1652	-22.0	US	802	N769US	EWR	CLT	75.0	529	15	0	2013-07-06 15:00:00	US Airways Inc.
54095	2013	10	30	702.0	704	-2.0	1009.0	1025	-16.0	DL	1415	N721TW	JFK	SLC	274.0	1990	7	4	2013-10-30 07:00:00	Delta Air Lines Inc.
314627	2013	9	6	2025.0	2035	-10.0	2127.0	2211	-44.0	9E	3395	N935XJ	JFK	DCA	36.0	213	20	35	2013-09-06 20:00:00	Endeavor Air Inc.
77482	2013	11	24	1209.0	1205	4.0	1336.0	1330	6.0	WN	483	N642WN	EWR	MDW	115.0	711	12	5	2013-11-24 12:00:00	Southwest Airlines Co.
308949	2013	8	31	1517.0	1529	-12.0	1628.0	1649	-21.0	EV	4510	N15983	EWR	MKE	111.0	725	15	29	2013-08-31 15:00:00	ExpressJet Airlines Inc.
176803	2013	4	13	925.0	930	-5.0	1144.0	1155	-11.0	WN	4480	N237WN	EWR	MSY	176.0	1167	9	30	2013-04-13 09:00:00	Southwest Airlines Co.
184097	2013	4	21	756.0	800	-4.0	1100.0	1106	-6.0	B6	553	N523JB	EWR	RSW	168.0	1068	8	0	2013-04-21 08:00:00	JetBlue Airways
322150	2013	9	15	1147.0	1115	32.0	1309.0	1255	14.0	MQ	3466	N5PBMQ	LGA	RDU	62.0	431	11	15	2013-09-15 11:00:00	Envoy Air
134014	2013	2	26	1635.0	1530	65.0	1839.0	1734	65.0	US	1665	N710UW	LGA	CLT	99.0	544	15	30	2013-02-26 15:00:00	US Airways Inc.
53215	2013	10	29	820.0	829	-9.0	1009.0	1028	-19.0	B6	219	N247JB	JFK	CLT	84.0	541	8	29	2013-10-29 08:00:00	JetBlue Airways
94200	2013	12	12	1815.0	1815	0.0	2139.0	2157	-18.0	DL	426	N196DN	JFK	LAX	350.0	2475	18	15	2013-12-12 18:00:00	Delta Air Lines Inc.
79625	2013	11	26	1558.0	1545	13.0	1815.0	1815	0.0	WN	630	N907WN	EWR	DEN	232.0	1605	15	45	2013-11-26 15:00:00	Southwest Airlines Co.
109827	2013	12	30	946.0	947	-1.0	1655.0	1430		B6	403	N659JB	JFK	SJU		1598	9	47	2013-12-30 09:00:00	JetBlue Airways
205070	2013	5	13	1545.0	1550	-5.0	1845.0	1907	-22.0	DL	1982	N916DL	LGA	MIA	160.0	1096	15	50	2013-05-13 15:00:00	Delta Air Lines Inc.
69101	2013	11	15	836.0	842	-6.0	1137.0	1141	-4.0	B6	1025	N653JB	JFK	TPA	156.0	1005	8	42	2013-11-15 08:00:00	JetBlue Airways
168786	2013	4	4	1819.0	1816	3.0	2005.0	2005	0.0	UA	1053	N36272	EWR	CLE	67.0	404	18	16	2013-04-04 18:00:00	United Air Lines Inc.
147694	2013	3	13	1054.0	1100	-6.0	1325.0	1331	-6.0	DL	1647	N646DL	LGA	ATL	114.0	762	11	0	2013-03-13 11:00:00	Delta Air Lines Inc.
135667	2013	2	28	1206.0	1029	97.0	1353.0	1300	53.0	UA	405	N535UA	LGA	DEN	203.0	1620	10	29	2013-02-28 10:00:00	United Air Lines Inc.
250702	2013	7	1	943.0	630	193.0	1250.0	847	243.0	EV	5109	N718EV	EWR	ATL	115.0	746	6	30	2013-07-01 06:00:00	ExpressJet Airlines Inc.
175376	2013	4	11	1856.0	1820	36.0	2032.0	2000	32.0	9E	4019	N8938A	JFK	RIC	57.0	288	18	20	2013-04-11 18:00:00	Endeavor Air Inc.
298691	2013	8	20	1639.0	1643	-4.0	1841.0	1907	-26.0	EV	4903	N614QX	LGA	CLT	80.0	544	16	43	2013-08-20 16:00:00	ExpressJet Airlines Inc.
132854	2013	2	25	1254.0	1300	-6.0	1356.0	1406	-10.0	US	2128	N950UW	LGA	BOS	36.0	184	13	0	2013-02-25 13:00:00	US Airways Inc.
30409	2013	10	4	1327.0	1330	-3.0	1615.0	1632	-17.0	B6	431	N645JB	LGA	SRQ	139.0	1047	13	30	2013-10-04 13:00:00	JetBlue Airways
177629	2013	4	14	1034.0	1038	-4.0	1151.0	1157	-6.0	EV	3821	N12922	EWR	MKE	123.0	725	10	38	2013-04-14 10:00:00	ExpressJet Airlines Inc.
50167	2013	10	25	1721.0	1625	56.0	1922.0	1838	44.0	EV	4684	N13975	EWR	SDF	108.0	642	16	25	2013-10-25 16:00:00	ExpressJet Airlines Inc.
111419	2013	2	1	745.0	753	-8.0	931.0	1007	-36.0	DL	2119	N330NW	LGA	MSP	146.0	1020	7	53	2013-02-01 07:00:00	Delta Air Lines Inc.
49069	2013	10	24	1525.0	1530	-5.0	1645.0	1645	0.0	WN	292	N957WN	EWR	MDW	106.0	711	15	30	2013-10-24 15:00:00	Southwest Airlines Co.
60269	2013	11	5	1857.0	1905	-8.0	2148.0	2205	-17.0	AA	1691	N593AA	EWR	DFW	207.0	1372	19	5	2013-11-05 19:00:00	American Airlines Inc.
220886	2013	5	30	1647.0	1650	-3.0	1847.0	1919	-32.0	9E	3383	N930XJ	JFK	CVG	89.0	589	16	50	2013-05-30 16:00:00	Endeavor Air Inc.
15405	2013	1	18	1435.0	1415	20.0	1742.0	1724	18.0	B6	377	N804JB	LGA	FLL	162.0	1076	14	15	2013-01-18 14:00:00	JetBlue Airways
140464	2013	3	5	1602.0	1610	-8.0	1757.0	1744	13.0	UA	562	N495UA	EWR	ORD	117.0	719	16	10	2013-03-05 16:00:00	United Air Lines Inc.
139756	2013	3	4	2010.0	2020	-10.0	2245.0	2245	0.0	MQ	4662	N514MQ	LGA	ATL	109.0	762	20	20	2013-03-04 20:00:00	Envoy Air
169557	2013	4	5	1502.0	1505	-3.0	1648.0	1630	18.0	MQ	3823	N532MQ	JFK	DCA	59.0	213	15	5	2013-04-05 15:00:00	Envoy Air
319413	2013	9	12	832.0	830	2.0	1031.0	1030	1.0	DL	2119	N323US	LGA	MSP	155.0	1020	8	30	2013-09-12 08:00:00	Delta Air Lines Inc.
268885	2013	7	20	1528.0	1519	9.0	1802.0	1802	0.0	UA	1695	N37465	EWR	IAH	187.0	1400	15	19	2013-07-20 15:00:00	United Air Lines Inc.
304241	2013	8	26	1524.0	1525	-1.0	1733.0	1740	-7.0	MQ	3532	N725MQ	LGA	XNA	154.0	1147	15	25	2013-08-26 15:00:00	Envoy Air
128347	2013	2	20	1237.0	1245	-8.0	1522.0	1547	-25.0	DL	1685	N955DL	LGA	MCO	140.0	950	12	45	2013-02-20 12:00:00	Delta Air Lines Inc.
126447	2013	2	18	1214.0	1220	-6.0	1332.0	1350	-18.0	MQ	3697	N3AEMQ	EWR	ORD	116.0	719	12	20	2013-02-18 12:00:00	Envoy Air
326559	2013	9	19	2005.0	2001	4.0	2230.0	2248	-18.0	B6	65	N613JB	JFK	ABQ	239.0	1826	20	1	2013-09-19 20:00:00	JetBlue Airways
99010	2013	12	18	800.0	752	8.0	1050.0	1046	4.0	UA	1592	N73299	EWR	MCO	131.0	937	7	52	2013-12-18 07:00:00	United Air Lines Inc.
47243	2013	10	22	1717.0	1725	-8.0	2017.0	2019	-2.0	UA	1109	N14120	EWR	MCO	148.0	937	17	25	2013-10-22 17:00:00	United Air Lines Inc.
84696	2013	12	2	1455.0	1446	9.0	1749.0	1748	1.0	UA	1454	N77295	EWR	FLL	153.0	1065	14	46	2013-12-02 14:00:00	United Air Lines Inc.
116657	2013	2	7	849.0	855	-6.0	1046.0	1104	-18.0	9E	3353	N913XJ	JFK	DTW	90.0	509	8	55	2013-02-07 08:00:00	Endeavor Air Inc.
23913	2013	1	28	1608.0	1600	8.0	1925.0	1925	0.0	AA	1467	N3BPAA	LGA	MIA	153.0	1096	16	0	2013-01-28 16:00:00	American Airlines Inc.
278621	2013	7	30	1746.0	1741	5.0	2019.0	2037	-18.0	UA	1161	N75432	EWR	SAN	312.0	2425	17	41	2013-07-30 17:00:00	United Air Lines Inc.
163911	2013	3	30	1552.0	1540	12.0	1703.0	1719	-16.0	UA	473	N829UA	LGA	ORD	113.0	733	15	40	2013-03-30 15:00:00	United Air Lines Inc.
330659	2013	9	24	1206.0	1210	-4.0	1317.0	1330	-13.0	MQ	3461	N521MQ	LGA	BNA	101.0	764	12	10	2013-09-24 12:00:00	Envoy Air
4040	2013	1	5	1522.0	1525	-3.0	1642.0	1655	-13.0	MQ	3823	N517MQ	JFK	DCA	49.0	213	15	25	2013-01-05 15:00:00	Envoy Air
50864	2013	10	26	1452.0	1455	-3.0	1633.0	1630	3.0	MQ	3231	N636MQ	JFK	PIT	69.0	340	14	55	2013-10-26 14:00:00	Envoy Air
162134	2013	3	28	1655.0	1700	-5.0	1808.0	1839	-31.0	UA	566	N842UA	LGA	ORD	112.0	733	17	0	2013-03-28 17:00:00	United Air Lines Inc.
318614	2013	9	11	1152.0	1200	-8.0	1407.0	1435	-28.0	DL	1947	N660DL	LGA	ATL	104.0	762	12	0	2013-09-11 12:00:00	Delta Air Lines Inc.
116643	2013	2	7	834.0	835	-1.0	1209.0	1215	-6.0	UA	1480	N36207	EWR	SFO	365.0	2565	8	35	2013-02-07 08:00:00	United Air Lines Inc.
268160	2013	7	19	1814.0	1825	-11.0	2143.0	2147	-4.0	AS	7	N320AS	EWR	SEA	333.0	2402	18	25	2013-07-19 18:00:00	Alaska Airlines Inc.
212972	2013	5	22	554.0	600	-6.0	807.0	827	-20.0	DL	461	N659DL	LGA	ATL	101.0	762	6	0	2013-05-22 06:00:00	Delta Air Lines Inc.
144420	2013	3	9	1917.0	1915	2.0	2156.0	2223	-27.0	UA	1292	N77530	EWR	FLL	133.0	1065	19	15	2013-03-09 19:00:00	United Air Lines Inc.
51478	2013	10	27	1218.0	1130	48.0	1350.0	1330	20.0	EV	5373	N722EV	LGA	GSO	66.0	461	11	30	2013-10-27 11:00:00	ExpressJet Airlines Inc.
220430	2013	5	30	827.0	835	-8.0	1021.0	1037	-16.0	EV	4679	N27962	EWR	GRR	92.0	605	8	35	2013-05-30 08:00:00	ExpressJet Airlines Inc.
85504	2013	12	3	1112.0	1105	7.0	1344.0	1335	9.0	WN	1250	N402WN	LGA	DEN	248.0	1620	11	5	2013-12-03 11:00:00	Southwest Airlines Co.
252141	2013	7	2	1820.0	1825	-5.0	2054.0	2046	8.0	9E	3807	N8554A	EWR	CVG	89.0	569	18	25	2013-07-02 18:00:00	Endeavor Air Inc.
188943	2013	4	26	731.0	740	-9.0	1042.0	1040	2.0	AA	715	N471AA	LGA	DFW	219.0	1389	7	40	2013-04-26 07:00:00	American Airlines Inc.
201172	2013	5	9	1000.0	1005	-5.0	1207.0	1201	6.0	EV	4255	N13133	EWR	CHS	89.0	628	10	5	2013-05-09 10:00:00	ExpressJet Airlines Inc.
201454	2013	5	9	1549.0	1535	14.0	1650.0	1655	-5.0	WN	1153	N907WN	EWR	MDW	101.0	711	15	35	2013-05-09 15:00:00	Southwest Airlines Co.
57799	2013	11	3	957.0	1000	-3.0	1238.0	1245	-7.0	B6	411	N565JB	JFK	LAS	318.0	2248	10	0	2013-11-03 10:00:00	JetBlue Airways
47275	2013	10	22	1749.0	1630	79.0	2058.0	2010	48.0	VX	27	N836VA	JFK	SFO	347.0	2586	16	30	2013-10-22 16:00:00	Virgin America
246533	2013	6	26	1927.0	1915	12.0	2214.0	2230	-16.0	AA	21	N332AA	JFK	LAX	299.0	2475	19	15	2013-06-26 19:00:00	American Airlines Inc.
25803	2013	1	30	1828.0	1830	-2.0	2145.0	2202	-17.0	UA	272	N560UA	JFK	SFO	340.0	2586	18	30	2013-01-30 18:00:00	United Air Lines Inc.
109405	2013	12	29	2007.0	2005	2.0	2140.0	2143	-3.0	UA	1207	N15712	EWR	CLE	71.0	404	20	5	2013-12-29 20:00:00	United Air Lines Inc.
150304	2013	3	15		1645			1917		EV	4705	N12567	EWR	ATL		746	16	45	2013-03-15 16:00:00	ExpressJet Airlines Inc.
29335	2013	10	3	1216.0	1115	61.0	1347.0	1300	47.0	EV	5273	N754EV	LGA	PIT	54.0	335	11	15	2013-10-03 11:00:00	ExpressJet Airlines Inc.
282956	2013	8	4	1048.0	1055	-7.0	1214.0	1235	-21.0	MQ	3466	N723MQ	LGA	RDU	70.0	431	10	55	2013-08-04 10:00:00	Envoy Air
336077	2013	9	30	954.0	1004	-10.0	1144.0	1203	-19.0	EV	4255	N13969	EWR	CHS	95.0	628	10	4	2013-09-30 10:00:00	ExpressJet Airlines Inc.
297068	2013	8	19	617.0	610	7.0	723.0	725	-2.0	WN	249	N276WN	EWR	MDW	107.0	711	6	10	2013-08-19 06:00:00	Southwest Airlines Co.
85475	2013	12	3	1036.0	1040	-4.0	1342.0	1355	-13.0	AA	1599	N3CAAA	LGA	MIA	160.0	1096	10	40	2013-12-03 10:00:00	American Airlines Inc.
249406	2013	6	29	1928.0	1930	-2.0	2208.0	2222	-14.0	DL	1485	N3764D	LGA	MCO	141.0	950	19	30	2013-06-29 19:00:00	Delta Air Lines Inc.
254457	2013	7	5	1345.0	1340	5.0	1443.0	1510	-27.0	WN	427	N271LV	LGA	MDW	103.0	725	13	40	2013-07-05 13:00:00	Southwest Airlines Co.
548	2013	1	1	1631.0	1617	14.0	1740.0	1727	13.0	EV	4299	N14972	EWR	DCA	48.0	199	16	17	2013-01-01 16:00:00	ExpressJet Airlines Inc.
295061	2013	8	16	1726.0	1730	-4.0	1900.0	1910	-10.0	WN	318	N741SA	EWR	STL	127.0	872	17	30	2013-08-16 17:00:00	Southwest Airlines Co.
66366	2013	11	12	1240.0	1247	-7.0	1335.0	1351	-16.0	B6	1318	N178JB	JFK	BOS	37.0	187	12	47	2013-11-12 12:00:00	JetBlue Airways
120435	2013	2	11	1737.0	1640	57.0	1932.0	1850	42.0	MQ	4540	N725MQ	LGA	DTW	93.0	502	16	40	2013-02-11 16:00:00	Envoy Air
70228	2013	11	16	1312.0	1250	22.0	1415.0	1400	15.0	AA	178	N3BHAA	JFK	BOS	43.0	187	12	50	2013-11-16 12:00:00	American Airlines Inc.
266539	2013	7	18	745.0	745	0.0	953.0	959	-6.0	DL	807	N336NB	EWR	ATL	97.0	746	7	45	2013-07-18 07:00:00	Delta Air Lines Inc.
91855	2013	12	10	1219.0	1220	-1.0	1446.0	1400	46.0	MQ	3361	N817MQ	JFK	RDU	97.0	427	12	20	2013-12-10 12:00:00	Envoy Air
293383	2013	8	15	620.0	630	-10.0	742.0	744	-2.0	EV	4533	N22909	EWR	BUF	49.0	282	6	30	2013-08-15 06:00:00	ExpressJet Airlines Inc.
202884	2013	5	11	605.0	609	-4.0	709.0	723	-14.0	EV	4160	N12126	EWR	IAD	43.0	212	6	9	2013-05-11 06:00:00	ExpressJet Airlines Inc.
1692	2013	1	2	2024.0	2029	-5.0	2314.0	2350	-36.0	B6	165	N534JB	JFK	PDX	325.0	2454	20	29	2013-01-02 20:00:00	JetBlue Airways
161678	2013	3	28	850.0	855	-5.0	1041.0	1108	-27.0	EV	4984	N135EV	EWR	DTW	71.0	488	8	55	2013-03-28 08:00:00	ExpressJet Airlines Inc.
330841	2013	9	24	1526.0	1530	-4.0	1714.0	1721	-7.0	UA	529	N829UA	LGA	CLE	66.0	419	15	30	2013-09-24 15:00:00	United Air Lines Inc.
41198	2013	10	16	841.0	800	41.0	1026.0	933	53.0	UA	235	N815UA	LGA	ORD	126.0	733	8	0	2013-10-16 08:00:00	United Air Lines Inc.
329709	2013	9	23	1253.0	1300	-7.0	1413.0	1434	-21.0	UA	681	N808UA	LGA	ORD	105.0	733	13	0	2013-09-23 13:00:00	United Air Lines Inc.
70720	2013	11	17	811.0	820	-9.0	1020.0	1021	-1.0	US	409	N663AW	EWR	CLT	94.0	529	8	20	2013-11-17 08:00:00	US Airways Inc.
222260	2013	6	1	638.0	630	8.0	741.0	746	-5.0	EV	4533	N11547	EWR	BUF	49.0	282	6	30	2013-06-01 06:00:00	ExpressJet Airlines Inc.
242009	2013	6	21	2354.0	2359	-5.0	340.0	344	-4.0	B6	1503	N589JB	JFK	SJU	193.0	1598	23	59	2013-06-21 23:00:00	JetBlue Airways
329547	2013	9	23	943.0	950	-7.0	1201.0	1220	-19.0	VX	251	N843VA	JFK	LAS	295.0	2248	9	50	2013-09-23 09:00:00	Virgin America
206744	2013	5	15	1045.0	1052	-7.0	1322.0	1406	-44.0	B6	1471	N595JB	LGA	FLL	139.0	1076	10	52	2013-05-15 10:00:00	JetBlue Airways
315027	2013	9	7	1256.0	1045	131.0	1417.0	1202	135.0	B6	2602	N316JB	JFK	BUF	58.0	301	10	45	2013-09-07 10:00:00	JetBlue Airways
146093	2013	3	11	1644.0	1645	-1.0	2005.0	2008	-3.0	DL	1394	N3754A	JFK	PDX	324.0	2454	16	45	2013-03-11 16:00:00	Delta Air Lines Inc.
273269	2013	7	25	736.0	740	-4.0	1056.0	1055	1.0	VX	11	N641VA	JFK	SFO	351.0	2586	7	40	2013-07-25 07:00:00	Virgin America
193907	2013	5	1	1421.0	1355	26.0	1712.0	1643	29.0	B6	1783	N558JB	JFK	MCO	125.0	944	13	55	2013-05-01 13:00:00	JetBlue Airways
94957	2013	12	13	1458.0	1455	3.0	1622.0	1625	-3.0	MQ	3425	N528MQ	JFK	DCA	49.0	213	14	55	2013-12-13 14:00:00	Envoy Air
287228	2013	8	8	1627.0	1600	27.0	1953.0	1844	69.0	DL	847	N909DL	LGA	ATL	105.0	762	16	0	2013-08-08 16:00:00	Delta Air Lines Inc.
95597	2013	12	14	955.0	1005	-10.0	1203.0	1155	8.0	MQ	3572	N827MQ	LGA	CLE	78.0	419	10	5	2013-12-14 10:00:00	Envoy Air
236190	2013	6	16	630.0	630	0.0	901.0	917	-16.0	UA	1591	N77510	EWR	IAH	184.0	1400	6	30	2013-06-16 06:00:00	United Air Lines Inc.
182604	2013	4	19	1145.0	1115	30.0	1459.0	1410	49.0	AA	739	N3JHAA	LGA	DFW	210.0	1389	11	15	2013-04-19 11:00:00	American Airlines Inc.
