id	year	month	day	dep_time	sched_dep_time	dep_delay	arr_time	sched_arr_time	arr_delay	carrier	flight	tailnum	origin	dest	air_time	distance	hour	minute	time_hour	name
237005	2013	6	16	2052.0	2059	-7.0	2236.0	2307	-31.0	EV	5254	N605QX	LGA	DSM	142.0	1031	20	59	2013-06-16 20:00:00	ExpressJet Airlines Inc.
252053	2013	7	2	1649.0	1550	59.0	1909.0	1749	80.0	9E	3523	N937XJ	JFK	ORD	115.0	740	15	50	2013-07-02 15:00:00	Endeavor Air Inc.
61556	2013	11	7	811.0	811	0.0	1052.0	1106	-14.0	B6	1783	N645JB	JFK	MCO	140.0	944	8	11	2013-11-07 08:00:00	JetBlue Airways
297232	2013	8	19	827.0	829	-2.0	946.0	1004	-18.0	MQ	3363	N812MQ	JFK	RDU	69.0	427	8	29	2013-08-19 08:00:00	Envoy Air
148	2013	1	1	840.0	845	-5.0	1311.0	1350	-39.0	AA	1357	N5FSAA	JFK	SJU	188.0	1598	8	45	2013-01-01 08:00:00	American Airlines Inc.
144356	2013	3	9	1801.0	1805	-4.0	1958.0	2014	-16.0	DL	2019	N376NW	LGA	MSP	152.0	1020	18	5	2013-03-09 18:00:00	Delta Air Lines Inc.
309192	2013	8	31	2303.0	2245	18.0	2358.0	2359	-1.0	B6	1816	N249JB	JFK	SYR	42.0	209	22	45	2013-08-31 22:00:00	JetBlue Airways
247589	2013	6	27	2209.0	1827	222.0	2322.0	1943	219.0	EV	4224	N13969	EWR	MKE	107.0	725	18	27	2013-06-27 18:00:00	ExpressJet Airlines Inc.
307387	2013	8	29	1900.0	1731	89.0	2025.0	1849	96.0	B6	2580	N373JB	EWR	BOS	45.0	200	17	31	2013-08-29 17:00:00	JetBlue Airways
26483	2013	1	31	1357.0	1116	161.0	1657.0	1414	163.0	UA	1143	N34282	EWR	PBI	152.0	1023	11	16	2013-01-31 11:00:00	United Air Lines Inc.
267673	2013	7	19	931.0	934	-3.0	1219.0	1249	-30.0	UA	1281	N78524	EWR	SFO	324.0	2565	9	34	2013-07-19 09:00:00	United Air Lines Inc.
140946	2013	3	6	738.0	740	-2.0	1023.0	1044	-21.0	B6	341	N537JB	JFK	SRQ	143.0	1041	7	40	2013-03-06 07:00:00	JetBlue Airways
247214	2013	6	27	1336.0	1319	17.0	1605.0	1607	-2.0	UA	1054	N12114	EWR	LAX	308.0	2454	13	19	2013-06-27 13:00:00	United Air Lines Inc.
210900	2013	5	19	2035.0	1858	97.0	2329.0	2140	109.0	UA	1635	N36444	EWR	PHX	313.0	2133	18	58	2013-05-19 18:00:00	United Air Lines Inc.
98974	2013	12	18	736.0	720	16.0	1036.0	1045	-9.0	AA	1345	N338AA	JFK	MIA	151.0	1089	7	20	2013-12-18 07:00:00	American Airlines Inc.
296841	2013	8	18	1847.0	1853	-6.0	2048.0	2059	-11.0	US	1873	N151UW	LGA	CLT	87.0	544	18	53	2013-08-18 18:00:00	US Airways Inc.
65657	2013	11	11	1654.0	1700	-6.0	1950.0	2014	-24.0	DL	706	N3773D	JFK	AUS	218.0	1521	17	0	2013-11-11 17:00:00	Delta Air Lines Inc.
148912	2013	3	14	1527.0	1530	-3.0	1730.0	1725	5.0	AA	2223	N586AA	LGA	STL	134.0	888	15	30	2013-03-14 15:00:00	American Airlines Inc.
307791	2013	8	30	858.0	900	-2.0	1135.0	1206	-31.0	B6	5	N649JB	EWR	FLL	135.0	1065	9	0	2013-08-30 09:00:00	JetBlue Airways
34082	2013	10	8	1454.0	1459	-5.0	1716.0	1756	-40.0	DL	500	N380DA	JFK	LAS	287.0	2248	14	59	2013-10-08 14:00:00	Delta Air Lines Inc.
299777	2013	8	21	1759.0	1800	-1.0	1920.0	1946	-26.0	UA	691	N523UA	LGA	ORD	105.0	733	18	0	2013-08-21 18:00:00	United Air Lines Inc.
291861	2013	8	13	1508.0	1459	9.0	1754.0	1755	-1.0	UA	1211	N77296	EWR	AUS	206.0	1504	14	59	2013-08-13 14:00:00	United Air Lines Inc.
107831	2013	12	27	2200.0	2155	5.0	2247.0	2257	-10.0	EV	3832	N14972	EWR	PVD	30.0	160	21	55	2013-12-27 21:00:00	ExpressJet Airlines Inc.
180729	2013	4	17	1353.0	1400	-7.0	1502.0	1506	-4.0	US	2130	N945UW	LGA	BOS	32.0	184	14	0	2013-04-17 14:00:00	US Airways Inc.
184178	2013	4	21	903.0	905	-2.0	1016.0	1019	-3.0	B6	56	N339JB	JFK	BTV	48.0	266	9	5	2013-04-21 09:00:00	JetBlue Airways
308286	2013	8	30	1746.0	1730	16.0	2033.0	2110	-37.0	DL	841	N702TW	JFK	SFO	323.0	2586	17	30	2013-08-30 17:00:00	Delta Air Lines Inc.
142543	2013	3	7	1939.0	1930	9.0	2227.0	2238	-11.0	UA	1292	N37252	EWR	FLL	148.0	1065	19	30	2013-03-07 19:00:00	United Air Lines Inc.
161479	2013	3	28	556.0	600	-4.0	723.0	733	-10.0	UA	379	N426UA	LGA	ORD	105.0	733	6	0	2013-03-28 06:00:00	United Air Lines Inc.
219031	2013	5	28	1817.0	1830	-13.0	1934.0	1955	-21.0	MQ	4484	N735MQ	LGA	BNA	113.0	764	18	30	2013-05-28 18:00:00	Envoy Air
31186	2013	10	5	1033.0	1039	-6.0	1203.0	1214	-11.0	EV	3828	N10575	EWR	RDU	64.0	416	10	39	2013-10-05 10:00:00	ExpressJet Airlines Inc.
41942	2013	10	16	2155.0	2159	-4.0	2307.0	2327	-20.0	EV	5311	N176PQ	LGA	BGR	52.0	378	21	59	2013-10-16 21:00:00	ExpressJet Airlines Inc.
288831	2013	8	10	935.0	930	5.0	1135.0	1143	-8.0	UA	405	N507UA	LGA	DEN	218.0	1620	9	30	2013-08-10 09:00:00	United Air Lines Inc.
162138	2013	3	28	1657.0	1633	24.0	1831.0	1810	21.0	EV	3839	N29917	EWR	GSO	69.0	445	16	33	2013-03-28 16:00:00	ExpressJet Airlines Inc.
278387	2013	7	30	1434.0	1430	4.0	1735.0	1735	0.0	B6	301	N789JB	JFK	FLL	141.0	1069	14	30	2013-07-30 14:00:00	JetBlue Airways
113143	2013	2	3	1127.0	1130	-3.0	1410.0	1422	-12.0	UA	1000	N17133	EWR	MCO	138.0	937	11	30	2013-02-03 11:00:00	United Air Lines Inc.
149043	2013	3	14	1721.0	1725	-4.0	1955.0	2017	-22.0	UA	1109	N13138	EWR	MCO	134.0	937	17	25	2013-03-14 17:00:00	United Air Lines Inc.
168382	2013	4	4	1132.0	1135	-3.0	1908.0	1447		DL	1552	N315NB	LGA	RSW		1080	11	35	2013-04-04 11:00:00	Delta Air Lines Inc.
28205	2013	10	2	855.0	855	0.0	1121.0	1156	-35.0	UA	476	N441UA	LGA	IAH	185.0	1416	8	55	2013-10-02 08:00:00	United Air Lines Inc.
103657	2013	12	23	811.0	805	6.0	1117.0	1119	-2.0	DL	2395	N997DL	LGA	PBI	156.0	1035	8	5	2013-12-23 08:00:00	Delta Air Lines Inc.
212892	2013	5	21	2121.0	2030	51.0	16.0	2356	20.0	B6	677	N809JB	JFK	LAX	315.0	2475	20	30	2013-05-21 20:00:00	JetBlue Airways
264494	2013	7	16	653.0	633	20.0	933.0	928	5.0	UA	1701	N37456	EWR	FLL	139.0	1065	6	33	2013-07-16 06:00:00	United Air Lines Inc.
336475	2013	9	30	1654.0	1655	-1.0	1919.0	2005	-46.0	VX	413	N854VA	JFK	LAX	308.0	2475	16	55	2013-09-30 16:00:00	Virgin America
303475	2013	8	25	1837.0	1840	-3.0	2020.0	2109	-49.0	9E	3830	N8976E	JFK	CHS	80.0	636	18	40	2013-08-25 18:00:00	Endeavor Air Inc.
328986	2013	9	22	1707.0	1715	-8.0	1937.0	2015	-38.0	AA	2488	N4YHAA	EWR	DFW	181.0	1372	17	15	2013-09-22 17:00:00	American Airlines Inc.
25003	2013	1	29	1840.0	1850	-10.0	2041.0	2050	-9.0	AA	2019	N437AA	LGA	STL	157.0	888	18	50	2013-01-29 18:00:00	American Airlines Inc.
282334	2013	8	3	1504.0	1505	-1.0	1850.0	1835	15.0	AA	1769	N378AA	JFK	MIA	167.0	1089	15	5	2013-08-03 15:00:00	American Airlines Inc.
300356	2013	8	22	1112.0	1113	-1.0	1408.0	1348	20.0	B6	127	N570JB	EWR	MCO	133.0	937	11	13	2013-08-22 11:00:00	JetBlue Airways
89189	2013	12	7	857.0	900	-3.0	1209.0	1220	-11.0	AA	2335	N3JAAA	LGA	MIA	160.0	1096	9	0	2013-12-07 09:00:00	American Airlines Inc.
4687	2013	1	6	1331.0	1330	1.0	1651.0	1705	-14.0	WN	1078	N433LV	EWR	PHX	297.0	2133	13	30	2013-01-06 13:00:00	Southwest Airlines Co.
37993	2013	10	12	1722.0	1722	0.0	2000.0	2007	-7.0	UA	1712	N87513	EWR	IAH	195.0	1400	17	22	2013-10-12 17:00:00	United Air Lines Inc.
274711	2013	7	26	1524.0	1441	43.0	1854.0	1755	59.0	DL	1779	N319US	LGA	FLL	153.0	1076	14	41	2013-07-26 14:00:00	Delta Air Lines Inc.
198099	2013	5	6	711.0	700	11.0	1011.0	1015	-4.0	VX	399	N637VA	JFK	LAX	324.0	2475	7	0	2013-05-06 07:00:00	Virgin America
106592	2013	12	26	1659.0	1659	0.0	1854.0	1901	-7.0	DL	2076	N979AT	EWR	DTW	94.0	488	16	59	2013-12-26 16:00:00	Delta Air Lines Inc.
44061	2013	10	19	758.0	801	-3.0	1023.0	1028	-5.0	UA	245	N804UA	EWR	DEN	233.0	1605	8	1	2013-10-19 08:00:00	United Air Lines Inc.
104882	2013	12	24	1349.0	1215	94.0	1559.0	1445	74.0	WN	725	N947WN	EWR	DEN	232.0	1605	12	15	2013-12-24 12:00:00	Southwest Airlines Co.
290743	2013	8	12	1157.0	1120	37.0	1308.0	1233	35.0	B6	208	N328JB	JFK	PWM	49.0	273	11	20	2013-08-12 11:00:00	JetBlue Airways
153904	2013	3	19		600			805		EV	5020	N741EV	LGA	MEM		963	6	0	2013-03-19 06:00:00	ExpressJet Airlines Inc.
178452	2013	4	15	804.0	800	4.0	1012.0	958	14.0	B6	1273	N306JB	JFK	CHS	103.0	636	8	0	2013-04-15 08:00:00	JetBlue Airways
74517	2013	11	21	656.0	700	-4.0	1034.0	1015	19.0	B6	23	N834JB	JFK	LAX	363.0	2475	7	0	2013-11-21 07:00:00	JetBlue Airways
188062	2013	4	25	859.0	900	-1.0	1235.0	1215	20.0	AA	647	N5EYAA	JFK	MIA	152.0	1089	9	0	2013-04-25 09:00:00	American Airlines Inc.
296761	2013	8	18	1730.0	1735	-5.0	2030.0	2048	-18.0	B6	263	N641JB	JFK	SEA	316.0	2422	17	35	2013-08-18 17:00:00	JetBlue Airways
310626	2013	9	2	2043.0	1900	103.0	21.0	2226	115.0	DL	2007	N3746H	JFK	PDX	322.0	2454	19	0	2013-09-02 19:00:00	Delta Air Lines Inc.
13263	2013	1	16	834.0	840	-6.0	1208.0	1204	4.0	B6	553	N646JB	EWR	RSW	164.0	1068	8	40	2013-01-16 08:00:00	JetBlue Airways
35337	2013	10	9	1929.0	1930	-1.0	2212.0	2250	-38.0	DL	795	N3752	JFK	SLC	249.0	1990	19	30	2013-10-09 19:00:00	Delta Air Lines Inc.
274998	2013	7	26	1945.0	1935	10.0	2142.0	2135	7.0	EV	5454	N195PQ	EWR	DTW	72.0	488	19	35	2013-07-26 19:00:00	ExpressJet Airlines Inc.
59947	2013	11	5	1414.0	1420	-6.0	1544.0	1555	-11.0	AA	337	N483AA	LGA	ORD	122.0	733	14	20	2013-11-05 14:00:00	American Airlines Inc.
91370	2013	12	9	1957.0	2000	-3.0	2344.0	2325	19.0	VX	415	N845VA	JFK	LAX	371.0	2475	20	0	2013-12-09 20:00:00	Virgin America
100947	2013	12	20	759.0	805	-6.0	946.0	945	1.0	MQ	3531	N808MQ	LGA	RDU	77.0	431	8	5	2013-12-20 08:00:00	Envoy Air
25388	2013	1	30	904.0	908	-4.0	1139.0	1120	19.0	EV	4638	N12996	EWR	CVG	107.0	569	9	8	2013-01-30 09:00:00	ExpressJet Airlines Inc.
20413	2013	1	24	1256.0	1250	6.0	1512.0	1449	23.0	EV	4893	N611QX	EWR	DTW	87.0	488	12	50	2013-01-24 12:00:00	ExpressJet Airlines Inc.
32795	2013	10	7	911.0	845	26.0	1147.0	1110	37.0	MQ	3419	N508MQ	LGA	ATL	114.0	762	8	45	2013-10-07 08:00:00	Envoy Air
176618	2013	4	13	558.0	602	-4.0	855.0	859	-4.0	UA	446	N498UA	EWR	PBI	155.0	1023	6	2	2013-04-13 06:00:00	United Air Lines Inc.
218864	2013	5	28	1550.0	1555	-5.0	1715.0	1727	-12.0	UA	645	N852UA	EWR	ORD	110.0	719	15	55	2013-05-28 15:00:00	United Air Lines Inc.
221793	2013	5	31	1534.0	1535	-1.0	1630.0	1655	-25.0	WN	1153	N775SW	EWR	MDW	98.0	711	15	35	2013-05-31 15:00:00	Southwest Airlines Co.
102545	2013	12	21	2114.0	2114	0.0	2318.0	2311	7.0	EV	4700	N16541	EWR	CLT	91.0	529	21	14	2013-12-21 21:00:00	ExpressJet Airlines Inc.
308407	2013	8	30	1947.0	1950	-3.0	2159.0	2215	-16.0	EV	5596	N131EV	EWR	ATL	98.0	746	19	50	2013-08-30 19:00:00	ExpressJet Airlines Inc.
314183	2013	9	6	1322.0	1329	-7.0	1427.0	1444	-17.0	MQ	3760	N520MQ	EWR	ORD	101.0	719	13	29	2013-09-06 13:00:00	Envoy Air
171369	2013	4	7	1654.0	1556	58.0	2034.0	1925	69.0	UA	1602	N38403	EWR	SFO	366.0	2565	15	56	2013-04-07 15:00:00	United Air Lines Inc.
148177	2013	3	13	1858.0	1905	-7.0	2123.0	2139	-16.0	DL	1097	N322NB	JFK	MSY	171.0	1182	19	5	2013-03-13 19:00:00	Delta Air Lines Inc.
3286	2013	1	4	1618.0	1620	-2.0	1809.0	1750	19.0	MQ	4622	N546MQ	LGA	BNA	114.0	764	16	20	2013-01-04 16:00:00	Envoy Air
102709	2013	12	22	805.0	805	0.0	1112.0	1113	-1.0	DL	834	N908DE	LGA	TPA	155.0	1010	8	5	2013-12-22 08:00:00	Delta Air Lines Inc.
288731	2013	8	10	759.0	800	-1.0	1144.0	1200	-16.0	AA	655	N5EYAA	JFK	STT	201.0	1623	8	0	2013-08-10 08:00:00	American Airlines Inc.
205047	2013	5	13	1520.0	1518	2.0	1713.0	1738	-25.0	UA	745	N587UA	LGA	DEN	205.0	1620	15	18	2013-05-13 15:00:00	United Air Lines Inc.
53261	2013	10	29	854.0	855	-1.0	1023.0	1033	-10.0	EV	5220	N753EV	LGA	ROC	43.0	254	8	55	2013-10-29 08:00:00	ExpressJet Airlines Inc.
319867	2013	9	12	2016.0	1830	106.0	2226.0	2105	81.0	WN	200	N201LV	EWR	MSY	158.0	1167	18	30	2013-09-12 18:00:00	Southwest Airlines Co.
79084	2013	11	26	652.0	700	-8.0	1001.0	958	3.0	B6	453	N588JB	JFK	PBI	149.0	1028	7	0	2013-11-26 07:00:00	JetBlue Airways
24686	2013	1	29	1258.0	1235	23.0	1534.0	1535	-1.0	UA	1186	N76254	EWR	MIA	139.0	1085	12	35	2013-01-29 12:00:00	United Air Lines Inc.
39152	2013	10	14	736.0	740	-4.0	855.0	900	-5.0	MQ	3759	N1EAMQ	EWR	ORD	100.0	719	7	40	2013-10-14 07:00:00	Envoy Air
216152	2013	5	25	1055.0	1100	-5.0	1358.0	1409	-11.0	DL	930	N960DL	LGA	FLL	143.0	1076	11	0	2013-05-25 11:00:00	Delta Air Lines Inc.
148014	2013	3	13	1632.0	1640	-8.0	1827.0	1850	-23.0	MQ	4540	N711MQ	LGA	DTW	84.0	502	16	40	2013-03-13 16:00:00	Envoy Air
256920	2013	7	8	1000.0	959	1.0	1106.0	1125	-19.0	UA	725	N437UA	EWR	ORD	107.0	719	9	59	2013-07-08 09:00:00	United Air Lines Inc.
232357	2013	6	11	2231.0	1950	161.0	22.0	2215	127.0	EV	5092	N232PQ	EWR	ATL	97.0	746	19	50	2013-06-11 19:00:00	ExpressJet Airlines Inc.
292367	2013	8	14	602.0	600	2.0	857.0	851	6.0	B6	371	N632JB	LGA	FLL	155.0	1076	6	0	2013-08-14 06:00:00	JetBlue Airways
143533	2013	3	8	2209.0	2129	40.0	2306.0	2231	35.0	EV	4350	N12567	EWR	DCA	38.0	199	21	29	2013-03-08 21:00:00	ExpressJet Airlines Inc.
227134	2013	6	6	1127.0	1130	-3.0	1347.0	1327	20.0	US	1085	N540UW	LGA	CLT	83.0	544	11	30	2013-06-06 11:00:00	US Airways Inc.
259589	2013	7	10		1450			1634		9E	4115		JFK	IAD		228	14	50	2013-07-10 14:00:00	Endeavor Air Inc.
188396	2013	4	25	1540.0	1350	110.0	1806.0	1559	127.0	EV	4668	N16559	EWR	SAV	114.0	708	13	50	2013-04-25 13:00:00	ExpressJet Airlines Inc.
283186	2013	8	4	1520.0	1515	5.0	1754.0	1816	-22.0	DL	2181	N938DL	LGA	MCO	140.0	950	15	15	2013-08-04 15:00:00	Delta Air Lines Inc.
43431	2013	10	18	1341.0	1345	-4.0	1652.0	1633	19.0	B6	581	N821JB	JFK	HOU	228.0	1428	13	45	2013-10-18 13:00:00	JetBlue Airways
108454	2013	12	28	1730.0	1735	-5.0	1937.0	2010	-33.0	9E	3955	N906XJ	LGA	IND	106.0	660	17	35	2013-12-28 17:00:00	Endeavor Air Inc.
144190	2013	3	9	1457.0	1500	-3.0	1635.0	1653	-18.0	US	720	N715UW	EWR	CLT	73.0	529	15	0	2013-03-09 15:00:00	US Airways Inc.
8250	2013	1	10	1132.0	1100	32.0	1448.0	1420	28.0	DL	1275	N3763D	JFK	SLC	287.0	1990	11	0	2013-01-10 11:00:00	Delta Air Lines Inc.
215424	2013	5	24	1507.0	1223	164.0	1641.0	1406	155.0	EV	4625	N11155	EWR	CMH	71.0	463	12	23	2013-05-24 12:00:00	ExpressJet Airlines Inc.
40432	2013	10	15	1244.0	1245	-1.0	1514.0	1540	-26.0	WN	3616	N255WN	EWR	HOU	189.0	1411	12	45	2013-10-15 12:00:00	Southwest Airlines Co.
84533	2013	12	2	1153.0	1200	-7.0	1248.0	1304	-16.0	B6	2380	N279JB	EWR	BOS	37.0	200	12	0	2013-12-02 12:00:00	JetBlue Airways
148773	2013	3	14	1255.0	1300	-5.0	1549.0	1556	-7.0	DL	1685	N914DE	LGA	MCO	134.0	950	13	0	2013-03-14 13:00:00	Delta Air Lines Inc.
29810	2013	10	3	1932.0	1932	0.0	2134.0	2143	-9.0	EV	4361	N14558	EWR	TYS	91.0	631	19	32	2013-10-03 19:00:00	ExpressJet Airlines Inc.
72658	2013	11	19	819.0	820	-1.0	1149.0	1155	-6.0	UA	1043	N34455	EWR	PHX	295.0	2133	8	20	2013-11-19 08:00:00	United Air Lines Inc.
261568	2013	7	12	2112.0	1900	132.0	19.0	2240	99.0	DL	1465	N624AG	JFK	SFO	316.0	2586	19	0	2013-07-12 19:00:00	Delta Air Lines Inc.
201977	2013	5	10	659.0	635	24.0	947.0	951	-4.0	UA	1299	N37422	EWR	RSW	146.0	1068	6	35	2013-05-10 06:00:00	United Air Lines Inc.
81513	2013	11	28	1555.0	1600	-5.0	1833.0	1902	-29.0	DL	2459	N380DA	JFK	MCO	133.0	944	16	0	2013-11-28 16:00:00	Delta Air Lines Inc.
54316	2013	10	30	1025.0	1030	-5.0	1306.0	1310	-4.0	US	679	N550UW	JFK	PHX	318.0	2153	10	30	2013-10-30 10:00:00	US Airways Inc.
242267	2013	6	22	1001.0	1000	1.0	1220.0	1234	-14.0	DL	1847	N903DE	LGA	ATL	101.0	762	10	0	2013-06-22 10:00:00	Delta Air Lines Inc.
139049	2013	3	4	807.0	808	-1.0	912.0	923	-11.0	EV	4233	N11536	EWR	BTV	48.0	266	8	8	2013-03-04 08:00:00	ExpressJet Airlines Inc.
128623	2013	2	20	1713.0	1715	-2.0	2024.0	2040	-16.0	DL	1088	N3761R	JFK	SAN	342.0	2446	17	15	2013-02-20 17:00:00	Delta Air Lines Inc.
133339	2013	2	25	2055.0	2005	50.0	2301.0	2227	34.0	EV	4555	N14117	EWR	OMA	164.0	1134	20	5	2013-02-25 20:00:00	ExpressJet Airlines Inc.
128740	2013	2	20	1911.0	1913	-2.0	2234.0	2245	-11.0	UA	1462	N18243	EWR	SFO	344.0	2565	19	13	2013-02-20 19:00:00	United Air Lines Inc.
276231	2013	7	28	1024.0	1029	-5.0	1316.0	1310	6.0	B6	53	N519JB	JFK	PBI	151.0	1028	10	29	2013-07-28 10:00:00	JetBlue Airways
172648	2013	4	8		1830			1940		MQ	3944	N939MQ	JFK	BWI		184	18	30	2013-04-08 18:00:00	Envoy Air
264508	2013	7	16	703.0	705	-2.0	1019.0	1015	4.0	AA	2279	N3FRAA	LGA	MIA	145.0	1096	7	5	2013-07-16 07:00:00	American Airlines Inc.
144799	2013	3	10	1108.0	1105	3.0	1227.0	1240	-13.0	WN	993	N778SW	LGA	MDW	107.0	725	11	5	2013-03-10 11:00:00	Southwest Airlines Co.
181780	2013	4	18	1524.0	1519	5.0	1804.0	1820	-16.0	UA	1600	N13138	EWR	LAX	319.0	2454	15	19	2013-04-18 15:00:00	United Air Lines Inc.
212975	2013	5	22	555.0	600	-5.0	935.0	942	-7.0	B6	715	N627JB	JFK	SJU	199.0	1598	6	0	2013-05-22 06:00:00	JetBlue Airways
127287	2013	2	19	959.0	1000	-1.0	1105.0	1116	-11.0	EV	4689	N16559	EWR	IAD	43.0	212	10	0	2013-02-19 10:00:00	ExpressJet Airlines Inc.
280547	2013	8	1	1743.0	1700	43.0	2031.0	2018	13.0	DL	1163	N721TW	JFK	LAX	316.0	2475	17	0	2013-08-01 17:00:00	Delta Air Lines Inc.
69721	2013	11	15	1857.0	1900	-3.0	2035.0	2035	0.0	UA	693	N460UA	LGA	ORD	115.0	733	19	0	2013-11-15 19:00:00	United Air Lines Inc.
329153	2013	9	22	1950.0	1950	0.0	2218.0	2215	3.0	MQ	3662	N520MQ	LGA	ATL	102.0	762	19	50	2013-09-22 19:00:00	Envoy Air
208989	2013	5	17	1602.0	1610	-8.0	1755.0	1749	6.0	EV	4974	N738EV	LGA	BNA	113.0	764	16	10	2013-05-17 16:00:00	ExpressJet Airlines Inc.
158009	2013	3	24	1334.0	1325	9.0	1657.0	1709	-12.0	B6	705	N624JB	JFK	SJU	188.0	1598	13	25	2013-03-24 13:00:00	JetBlue Airways
226478	2013	6	5	1651.0	1700	-9.0	1806.0	1850	-44.0	AA	345	N4YDAA	LGA	ORD	111.0	733	17	0	2013-06-05 17:00:00	American Airlines Inc.
312704	2013	9	4	2037.0	2000	37.0	2326.0	2317	9.0	UA	235	N524UA	EWR	SFO	322.0	2565	20	0	2013-09-04 20:00:00	United Air Lines Inc.
60221	2013	11	5	1812.0	1745	27.0	1942.0	1920	22.0	EV	4191	N13955	EWR	BNA	119.0	748	17	45	2013-11-05 17:00:00	ExpressJet Airlines Inc.
13645	2013	1	16	1613.0	1605	8.0	1753.0	1750	3.0	MQ	4415	N737MQ	LGA	RDU	78.0	431	16	5	2013-01-16 16:00:00	Envoy Air
284961	2013	8	6	1110.0	1125	-15.0	1221.0	1231	-10.0	B6	2380	N292JB	EWR	BOS	36.0	200	11	25	2013-08-06 11:00:00	JetBlue Airways
309482	2013	9	1	1227.0	1236	-9.0	1414.0	1433	-19.0	EV	5085	N608QX	EWR	DTW	80.0	488	12	36	2013-09-01 12:00:00	ExpressJet Airlines Inc.
280532	2013	8	1	1731.0	1655	36.0	2013.0	1950	23.0	AA	1507	N438AA	EWR	DFW	184.0	1372	16	55	2013-08-01 16:00:00	American Airlines Inc.
179699	2013	4	16	1257.0	1300	-3.0	1407.0	1410	-3.0	US	2175	N770UW	LGA	DCA	43.0	214	13	0	2013-04-16 13:00:00	US Airways Inc.
245894	2013	6	26	757.0	755	2.0	1104.0	1115	-11.0	AA	59	N335AA	JFK	SFO	347.0	2586	7	55	2013-06-26 07:00:00	American Airlines Inc.
133944	2013	2	26	1529.0	1535	-6.0	1825.0	1850	-25.0	AA	763	N3DBAA	LGA	DFW	206.0	1389	15	35	2013-02-26 15:00:00	American Airlines Inc.
276421	2013	7	28	1433.0	1440	-7.0	1647.0	1605	42.0	EV	5713	N833AS	LGA	IAD	67.0	229	14	40	2013-07-28 14:00:00	ExpressJet Airlines Inc.
168540	2013	4	4	1445.0	1449	-4.0	1628.0	1625	3.0	EV	4323	N13968	EWR	RDU	74.0	416	14	49	2013-04-04 14:00:00	ExpressJet Airlines Inc.
161453	2013	3	27	2255.0	2115	100.0	2348.0	2214	94.0	EV	4404	N15983	EWR	PVD	32.0	160	21	15	2013-03-27 21:00:00	ExpressJet Airlines Inc.
186859	2013	4	24	37.0	2250	107.0	141.0	2358	103.0	B6	1018	N821JB	JFK	BOS	42.0	187	22	50	2013-04-24 22:00:00	JetBlue Airways
247026	2013	6	27	944.0	955	-11.0	1130.0	1213	-43.0	9E	4060	N8790A	LGA	DAY	80.0	549	9	55	2013-06-27 09:00:00	Endeavor Air Inc.
122697	2013	2	14	742.0	745	-3.0	1101.0	1125	-24.0	AA	59	N319AA	JFK	SFO	353.0	2586	7	45	2013-02-14 07:00:00	American Airlines Inc.
40609	2013	10	15	1538.0	1548	-10.0	1738.0	1757	-19.0	EV	3825	N22909	EWR	IND	94.0	645	15	48	2013-10-15 15:00:00	ExpressJet Airlines Inc.
189337	2013	4	26	1451.0	1451	0.0	1741.0	1750	-9.0	UA	364	N492UA	EWR	MIA	148.0	1085	14	51	2013-04-26 14:00:00	United Air Lines Inc.
271456	2013	7	23	1118.0	1025	53.0	1224.0	1205	19.0	AA	325	N491AA	LGA	ORD	110.0	733	10	25	2013-07-23 10:00:00	American Airlines Inc.
146867	2013	3	12	1357.0	1400	-3.0	1634.0	1631	3.0	B6	615	N523JB	JFK	JAX	139.0	828	14	0	2013-03-12 14:00:00	JetBlue Airways
302726	2013	8	24	2119.0	2125	-6.0	2237.0	2246	-9.0	B6	618	N358JB	JFK	BOS	46.0	187	21	25	2013-08-24 21:00:00	JetBlue Airways
236274	2013	6	16	758.0	754	4.0	1108.0	1055	13.0	UA	590	N538UA	EWR	LAX	333.0	2454	7	54	2013-06-16 07:00:00	United Air Lines Inc.
172197	2013	4	8	1454.0	1500	-6.0	1623.0	1640	-17.0	MQ	4333	N918MQ	JFK	PIT	67.0	340	15	0	2013-04-08 15:00:00	Envoy Air
129914	2013	2	22	627.0	630	-3.0	854.0	925	-31.0	UA	992	N444UA	EWR	MCO	132.0	937	6	30	2013-02-22 06:00:00	United Air Lines Inc.
57065	2013	11	2	922.0	910	12.0	1118.0	1110	8.0	MQ	3565	N502MQ	LGA	CLT	95.0	544	9	10	2013-11-02 09:00:00	Envoy Air
239585	2013	6	19	1504.0	1459	5.0	1617.0	1633	-16.0	UA	253	N497UA	EWR	ORD	111.0	719	14	59	2013-06-19 14:00:00	United Air Lines Inc.
47411	2013	10	22	1957.0	2003	-6.0	2311.0	2253	18.0	UA	652	N452UA	EWR	IAH	220.0	1400	20	3	2013-10-22 20:00:00	United Air Lines Inc.
219530	2013	5	29	946.0	958	-12.0	1248.0	1309	-21.0	B6	375	N571JB	LGA	FLL	151.0	1076	9	58	2013-05-29 09:00:00	JetBlue Airways
65175	2013	11	11	830.0	830	0.0	1103.0	1100	3.0	F9	509	N216FR	LGA	DEN	243.0	1620	8	30	2013-11-11 08:00:00	Frontier Airlines Inc.
52259	2013	10	28	836.0	845	-9.0	936.0	958	-22.0	9E	3841	N8488D	JFK	PHL	27.0	94	8	45	2013-10-28 08:00:00	Endeavor Air Inc.
